Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Average Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,Read Count,Owned Copies,clean_genre_list,date_read,date_added,Title_shorten,book_title,timelines,add_to_tbr_dt,start_reading_dt,finish_reading_dt,genre_list,is_nonfiction,is_fiction,genre_list_trf,year_read,month_read,year_added,month_added
24968626,"Crux (Nexus, #2)",Ramez Naam,"Naam, Ramez",,"=""""","=""""",0,4.13,,Kindle Edition,624.0,2015.0,2013.0,,2019/08/15,to-read,to-read (#42),to-read,0,0,"['Science Fiction', 'Fiction', 'Audiobook', 'Artificial Intelligence', 'Science Fiction Fantasy', 'Suspense', 'Fantasy', 'Action']",,2019-08-15,Crux,Crux,"['August 15, 2019 – Shelved', 'August 15, 2019 – Shelved as: to-read']",2019-08-15,,,"['Science Fiction', 'Fiction', 'Audiobook', 'Artificial Intelligence', 'Science Fiction Fantasy', 'Suspense', 'Fantasy', 'Action']",0,1,"['Science Fiction', 'Audiobook', 'Artificial Intelligence', 'Science Fiction Fantasy', 'Suspense', 'Fantasy', 'Action']",,,2019,8
18666062,"Nexus (Nexus, #1)",Ramez Naam,"Naam, Ramez",,"=""0857665502""","=""9780857665508""",0,4.05,Angry Robot,Mass Market Paperback,528.0,2015.0,2012.0,,2019/08/15,to-read,to-read (#41),to-read,0,0,"['Science Fiction', 'Fiction', 'Thriller', 'Science Fiction Fantasy', 'Audiobook', 'Fantasy', 'Speculative Fiction', 'Science']",,2019-08-15,Nexus,Nexus,"['August 15, 2019 – Shelved', 'August 15, 2019 – Shelved as: to-read']",2019-08-15,,,"['Science Fiction', 'Fiction', 'Thriller', 'Science Fiction Fantasy', 'Audiobook', 'Fantasy', 'Speculative Fiction', 'Science']",0,1,"['Science Fiction', 'Thriller', 'Science Fiction Fantasy', 'Audiobook', 'Fantasy', 'Speculative Fiction', 'Science']",,,2019,8
25372801,"All the Birds in the Sky (All the Birds in the Sky, #1)",Charlie Jane Anders,"Anders, Charlie Jane",,"=""0765379945""","=""9780765379948""",0,3.59,Tor Books,Hardcover,313.0,2016.0,2016.0,,2019/08/15,to-read,to-read (#40),to-read,0,0,"['Fantasy', 'Science Fiction', 'Fiction', 'Magical Realism', 'Science Fiction Fantasy', 'Adult', 'Romance', 'Speculative Fiction']",,2019-08-15,All the Birds in the Sky,All the Birds in the Sky,"['August 15, 2019 – Shelved as: to-read', 'August 15, 2019 – Shelved']",2019-08-15,,,"['Fantasy', 'Science Fiction', 'Fiction', 'Magical Realism', 'Science Fiction Fantasy', 'Adult', 'Romance', 'Speculative Fiction']",0,1,"['Fantasy', 'Science Fiction', 'Magical Realism', 'Science Fiction Fantasy', 'Adult', 'Romance', 'Speculative Fiction']",,,2019,8
34890015,Factfulness: Ten Reasons We're Wrong About the World – and Why Things Are Better Than You Think,Hans Rosling,"Rosling, Hans","Ola Rosling, Anna Rosling Rönnlund","=""1473637465""","=""9781473637467""",0,4.36,Sceptre,Hardcover,342.0,2018.0,2018.0,,2019/08/15,to-read,to-read (#39),to-read,0,0,"['Nonfiction', 'Science', 'Psychology', 'Economics', 'History', 'Politics', 'Business', 'Self Help', 'Sociology', 'Philosophy']",,2019-08-15,Factfulness: Ten Reasons We're Wrong About the World – and Why Things Are Better Than You Think,Factfulness: Ten Reasons We're Wrong About the World – and Why Things Are Better Than You Think,"['August 15, 2019 – Shelved', 'August 15, 2019 – Shelved as: to-read']",2019-08-15,,,"['Nonfiction', 'Science', 'Psychology', 'Economics', 'History', 'Politics', 'Business', 'Self Help', 'Sociology', 'Philosophy']",1,0,"['Science', 'Psychology', 'Economics', 'History', 'Politics', 'Business', 'Self Help', 'Sociology', 'Philosophy']",,,2019,8
816,Cryptonomicon,Neal Stephenson,"Stephenson, Neal",,"=""""","=""""",0,4.24,Avon,Mass Market Paperback,1152.0,2002.0,1999.0,,2019/08/12,to-read,to-read (#38),to-read,0,0,"['Fiction', 'Science Fiction', 'Historical', 'Thriller', 'War', 'Science Fiction Fantasy', 'Fantasy', 'Novels']",,2019-08-12,Cryptonomicon,Cryptonomicon,"['August 12, 2019 – Shelved', 'August 12, 2019 – Shelved as: to-read']",2019-08-12,,,"['Fiction', 'Science Fiction', 'Historical', 'Thriller', 'War', 'Science Fiction Fantasy', 'Fantasy', 'Novels']",0,1,"['Science Fiction', 'Historical', 'Thriller', 'War', 'Science Fiction Fantasy', 'Fantasy', 'Novels']",,,2019,8
40363555,"Rise of the Rocket Girls: The Women Who Propelled Us, from Missiles to the Moon to Mars",Nathalia Holt,"Holt, Nathalia",,"=""""","=""""",0,3.88,"Little, Brown and Company",Kindle Edition,326.0,2016.0,2016.0,,2019/07/30,to-read,to-read (#37),to-read,0,0,"['Nonfiction', 'History', 'Science', 'Biography', 'Feminism', 'Space', 'Historical', 'Womens', 'Audiobook', 'North American Hi...']",,2019-07-30,"Rise of the Rocket Girls: The Women Who Propelled Us, from Missiles to the Moon to Mars","Rise of the Rocket Girls: The Women Who Propelled Us, from Missiles to the Moon to Mars","['July 30, 2019 – Shelved', 'July 30, 2019 – Shelved as: to-read']",2019-07-30,,,"['Nonfiction', 'History', 'Science', 'Biography', 'Feminism', 'Space', 'Historical', 'Womens', 'Audiobook', 'North American Hi...']",1,0,"['History', 'Science', 'Biography', 'Feminism', 'Space', 'Historical', 'Womens', 'Audiobook', 'North American Hi...']",,,2019,7
16043549,Seeing What Others Don't: The Remarkable Ways We Gain Insights,Gary Klein,"Klein, Gary",,"=""1610392515""","=""9781610392518""",0,3.63,PublicAffairs,Hardcover,304.0,2013.0,2013.0,,2019/07/28,to-read,to-read (#36),to-read,0,0,"['Psychology', 'Nonfiction', 'Business', 'Self Help', 'Science', 'Leadership', 'Design', 'Productivity', 'Economics']",,2019-07-28,Seeing What Others Don't: The Remarkable Ways We Gain Insights,Seeing What Others Don't: The Remarkable Ways We Gain Insights,"['July 28, 2019 – Shelved as: to-read', 'July 28, 2019 – Shelved']",2019-07-28,,,"['Psychology', 'Nonfiction', 'Business', 'Self Help', 'Science', 'Leadership', 'Design', 'Productivity', 'Economics']",1,0,"['Psychology', 'Business', 'Self Help', 'Science', 'Leadership', 'Design', 'Productivity', 'Economics']",,,2019,7
40079905,"The Life Below (The Final Six, #2)",Alexandra Monir,"Monir, Alexandra",,"=""""","=""""",0,3.8,HarperTeen,Hardcover,320.0,2020.0,2020.0,,2019/07/27,to-read,to-read (#35),to-read,0,0,"['Science Fiction', 'Young Adult', 'Space', 'Audiobook', 'Fiction', 'Fantasy', 'Romance']",,2019-07-27,The Life Below,The Life Below,"['July 27, 2019 – Shelved', 'July 27, 2019 – Shelved as: to-read']",2019-07-27,,,"['Science Fiction', 'Young Adult', 'Space', 'Audiobook', 'Fiction', 'Fantasy', 'Romance']",0,1,"['Science Fiction', 'Young Adult', 'Space', 'Audiobook', 'Fantasy', 'Romance']",,,2019,7
30628062,Radio Silence,Alice Oseman,"Oseman, Alice",,"=""""","=""""",3,4.18,HarperTeen,Kindle Edition,496.0,2017.0,2016.0,2019/07/07,2019/07/07,,,read,1,0,"['Contemporary', 'Young Adult', 'LGBT', 'Fiction', 'Audiobook', 'Health', 'Romance']",2019-07-07,2019-07-07,Radio Silence,Radio Silence,"['Started Reading', 'July  7, 2019 – Shelved', 'July  7, 2019 –  Finished Reading']",,,2019-07-07,"['Contemporary', 'Young Adult', 'LGBT', 'Fiction', 'Audiobook', 'Health', 'Romance']",0,1,"['Contemporary', 'Young Adult', 'LGBT', 'Audiobook', 'Health', 'Romance']",2019.0,7.0,2019,7
13588356,"Daring Greatly: How the Courage to Be Vulnerable Transforms the Way We Live, Love, Parent, and Lead",Brené Brown,"Brown, Brené",,"=""1592407331""","=""9781592407330""",0,4.27,Avery,Hardcover,287.0,2012.0,2012.0,,2019/07/01,to-read,to-read (#34),to-read,0,0,"['Nonfiction', 'Self Help', 'Psychology', 'Audiobook', 'Leadership', 'Parenting', 'Business', 'Health', 'Relationships']",,2019-07-01,"Daring Greatly: How the Courage to Be Vulnerable Transforms the Way We Live, Love, Parent, and Lead","Daring Greatly: How the Courage to Be Vulnerable Transforms the Way We Live, Love, Parent, and Lead","['July  1, 2019 – Shelved', 'July  1, 2019 – Shelved as: to-read']",2019-07-01,,,"['Nonfiction', 'Self Help', 'Psychology', 'Audiobook', 'Leadership', 'Parenting', 'Business', 'Health', 'Relationships']",1,0,"['Self Help', 'Psychology', 'Audiobook', 'Leadership', 'Parenting', 'Business', 'Health', 'Relationships']",,,2019,7
46025082,"The Last Olympian (Percy Jackson and the Olympians, #5)",Rick Riordan,"Riordan, Rick",,"=""""","=""""",5,4.52,Disney Hyperion,Kindle Edition,400.0,2009.0,2009.0,2019/06/18,2019/06/11,,,read,1,0,"['Fantasy', 'Young Adult', 'Fiction', 'Childrens', 'Adventure', 'Mythology']",2019-06-18,2019-06-11,The Last Olympian,The Last Olympian,"['June 11, 2019 –  Started Reading', 'June 11, 2019 – Shelved', 'June 18, 2019 –  Finished Reading']",,2019-06-11,2019-06-18,"['Fantasy', 'Young Adult', 'Fiction', 'Childrens', 'Adventure', 'Mythology']",0,1,"['Fantasy', 'Young Adult', 'Childrens', 'Adventure', 'Mythology']",2019.0,6.0,2019,6
46025071,"The Battle of the Labyrinth (Percy Jackson and the Olympians, #4)",Rick Riordan,"Riordan, Rick",,"=""""","=""""",5,4.41,Disney Hyperion,Kindle Edition,368.0,2009.0,2008.0,2019/06/11,2019/06/09,,,read,1,0,"['Fantasy', 'Young Adult', 'Fiction', 'Childrens', 'Adventure', 'Mythology']",2019-06-11,2019-06-09,The Battle of the Labyrinth,The Battle of the Labyrinth,"['June  9, 2019 –  Started Reading', 'June  9, 2019 – Shelved', 'June 11, 2019 –  Finished Reading']",,2019-06-09,2019-06-11,"['Fantasy', 'Young Adult', 'Fiction', 'Childrens', 'Adventure', 'Mythology']",0,1,"['Fantasy', 'Young Adult', 'Childrens', 'Adventure', 'Mythology']",2019.0,6.0,2019,6
46025057,"The Titan's Curse (Percy Jackson and the Olympians, #3)",Rick Riordan,"Riordan, Rick",,"=""""","=""""",5,4.36,Disney Hyperion ,Kindle Edition,322.0,2009.0,2007.0,2019/06/09,2019/06/09,,,read,1,0,"['Fantasy', 'Young Adult', 'Fiction', 'Childrens', 'Adventure', 'Mythology']",2019-06-09,2019-06-09,The Titan's Curse,The Titan's Curse,"['Started Reading', 'June  9, 2019 – Shelved', 'June  9, 2019 –  Finished Reading']",,,2019-06-09,"['Fantasy', 'Young Adult', 'Fiction', 'Childrens', 'Adventure', 'Mythology']",0,1,"['Fantasy', 'Young Adult', 'Childrens', 'Adventure', 'Mythology']",2019.0,6.0,2019,6
25201920,"The Long Way to a Small, Angry Planet (Wayfarers, #1)",Becky Chambers,"Chambers, Becky",,"=""""","=""""",3,4.16,Hodder & Stoughton,Kindle Edition,519.0,2015.0,2014.0,2019/06/06,2019/06/06,,,read,1,0,"['Science Fiction', 'Fiction', 'LGBT', 'Space', 'Fantasy', 'Adult', 'Audiobook', 'Science Fiction Fantasy']",2019-06-06,2019-06-06,"The Long Way to a Small, Angry Planet","The Long Way to a Small, Angry Planet","['Started Reading', 'June  6, 2019 – Shelved', 'June  6, 2019 –  Finished Reading']",,,2019-06-06,"['Science Fiction', 'Fiction', 'LGBT', 'Space', 'Fantasy', 'Adult', 'Audiobook', 'Science Fiction Fantasy']",0,1,"['Science Fiction', 'LGBT', 'Space', 'Fantasy', 'Adult', 'Audiobook', 'Science Fiction Fantasy']",2019.0,6.0,2019,6
39353738,"Skyward (Skyward, #1)",Brandon Sanderson,"Sanderson, Brandon",,"=""""","=""""",5,4.5,Delacorte Press,Kindle Edition,546.0,2018.0,2018.0,2019/05/31,2019/05/31,,,read,1,0,"['Science Fiction', 'Young Adult', 'Fantasy', 'Fiction', 'Audiobook', 'Space', 'Adventure', 'Science Fiction Fantasy']",2019-05-31,2019-05-31,Skyward,Skyward,"['Started Reading', 'May 31, 2019 – Shelved', 'May 31, 2019 –  Finished Reading']",,,2019-05-31,"['Science Fiction', 'Young Adult', 'Fantasy', 'Fiction', 'Audiobook', 'Space', 'Adventure', 'Science Fiction Fantasy']",0,1,"['Science Fiction', 'Young Adult', 'Fantasy', 'Audiobook', 'Space', 'Adventure', 'Science Fiction Fantasy']",2019.0,5.0,2019,5
56829,Hackers: Heroes of the Computer Revolution,Steven Levy,"Levy, Steven",,"=""0141000511""","=""9780141000510""",0,4.15,Penguin Books,Paperback,464.0,2001.0,1984.0,,2019/05/12,to-read,to-read (#33),to-read,0,0,"['Nonfiction', 'History', 'Science', 'Computer Science', 'Biography', 'Computers', 'Business']",,2019-05-12,Hackers: Heroes of the Computer Revolution,Hackers: Heroes of the Computer Revolution,"['May 12, 2019 – Shelved as: to-read', 'May 12, 2019 – Shelved']",2019-05-12,,,"['Nonfiction', 'History', 'Science', 'Computer Science', 'Biography', 'Computers', 'Business']",1,0,"['History', 'Science', 'Computer Science', 'Biography', 'Computers', 'Business']",,,2019,5
39863447,"Loonshots: How to Nurture the Crazy Ideas That Win Wars, Cure Diseases, and Transform Industries",Safi Bahcall,"Bahcall, Safi",,"=""1250185963""","=""9781250185969""",0,4.02,St. Martin's Press,Hardcover,368.0,2019.0,2019.0,,2019/05/06,to-read,to-read (#32),to-read,0,0,"['Business', 'Nonfiction', 'Leadership', 'Science', 'Psychology', 'Self Help', 'History']",,2019-05-06,"Loonshots: How to Nurture the Crazy Ideas That Win Wars, Cure Diseases, and Transform Industries","Loonshots: How to Nurture the Crazy Ideas That Win Wars, Cure Diseases, and Transform Industries","['May  6, 2019 – Shelved as: to-read', 'May  6, 2019 – Shelved']",2019-05-06,,,"['Business', 'Nonfiction', 'Leadership', 'Science', 'Psychology', 'Self Help', 'History']",1,0,"['Business', 'Leadership', 'Science', 'Psychology', 'Self Help', 'History']",,,2019,5
23399024,I Know How She Does It: How Successful Women Make the Most of Their Time,Laura Vanderkam,"Vanderkam, Laura",,"=""159184732X""","=""9781591847328""",0,3.72,Portfolio,Hardcover,304.0,2015.0,2015.0,,2019/05/04,to-read,to-read (#31),to-read,0,0,"['Nonfiction', 'Self Help', 'Productivity', 'Business', 'Parenting', 'Audiobook', 'Womens', 'Buisness', 'Feminism']",,2019-05-04,I Know How She Does It: How Successful Women Make the Most of Their Time,I Know How She Does It: How Successful Women Make the Most of Their Time,"['May  4, 2019 – Shelved', 'May  4, 2019 – Shelved as: to-read']",2019-05-04,,,"['Nonfiction', 'Self Help', 'Productivity', 'Business', 'Parenting', 'Audiobook', 'Womens', 'Buisness', 'Feminism']",1,0,"['Self Help', 'Productivity', 'Business', 'Parenting', 'Audiobook', 'Womens', 'Buisness', 'Feminism']",,,2019,5
41735536,The Customer Centricity Playbook: Implement a Winning Strategy Driven by Customer Lifetime Value,Peter S. Fader,"Fader, Peter S.",Sarah E. Toms,"=""""","=""""",0,3.83,Wharton Digital Press,Kindle Edition,136.0,2018.0,,,2019/05/03,to-read,to-read (#30),to-read,0,0,"['Business', 'Nonfiction']",,2019-05-03,The Customer Centricity Playbook: Implement a Winning Strategy Driven by Customer Lifetime Value,The Customer Centricity Playbook: Implement a Winning Strategy Driven by Customer Lifetime Value,"['May  3, 2019 – Shelved as: to-read', 'May  3, 2019 – Shelved']",2019-05-03,,,"['Business', 'Nonfiction']",1,0,['Business'],,,2019,5
15890207,The Accidental Analyst: Show Your Data Who's Boss,Eileen McDaniel,"McDaniel, Eileen",Stephen McDaniel,"=""1477432264""","=""9781477432266""",0,3.64,Createspace Independent Publishing Platform,Paperback,302.0,2012.0,2012.0,,2019/05/03,to-read,to-read (#29),to-read,0,0,['Design'],,2019-05-03,The Accidental Analyst: Show Your Data Who's Boss,The Accidental Analyst: Show Your Data Who's Boss,"['May  3, 2019 – Shelved', 'May  3, 2019 – Shelved as: to-read']",2019-05-03,,,['Design'],0,0,['Design'],,,2019,5
34213247,Numsense! Data Science for the Layman: No Math Added,Annalyn Ng,"Ng, Annalyn",Kenneth Soo,"=""""","=""""",0,4.13,,Kindle Edition,147.0,2017.0,,,2019/05/03,to-read,to-read (#28),to-read,0,0,"['Science', 'Nonfiction', 'Computer Science', 'Business', 'Artificial Intelligence']",,2019-05-03,Numsense! Data Science for the Layman: No Math Added,Numsense! Data Science for the Layman: No Math Added,"['May  3, 2019 – Shelved as: to-read', 'May  3, 2019 – Shelved']",2019-05-03,,,"['Science', 'Nonfiction', 'Computer Science', 'Business', 'Artificial Intelligence']",1,0,"['Science', 'Computer Science', 'Business', 'Artificial Intelligence']",,,2019,5
21480734,Dataclysm: Who We Are (When We Think No One's Looking),Christian Rudder,"Rudder, Christian",,"=""0385347375""","=""9780385347372""",0,3.74,Crown,Hardcover,304.0,2014.0,2014.0,,2019/05/03,to-read,to-read (#27),to-read,0,0,"['Nonfiction', 'Science', 'Psychology', 'Sociology', 'Business', 'Audiobook', 'Social Science', 'Relationships']",,2019-05-03,Dataclysm: Who We Are,Dataclysm: Who We Are,"['May  3, 2019 – Shelved as: to-read', 'May  3, 2019 – Shelved']",2019-05-03,,,"['Nonfiction', 'Science', 'Psychology', 'Sociology', 'Business', 'Audiobook', 'Social Science', 'Relationships']",1,0,"['Science', 'Psychology', 'Sociology', 'Business', 'Audiobook', 'Social Science', 'Relationships']",,,2019,5
15824361,Keeping Up with the Quants: Your Guide to Understanding and Using Analytics,Thomas H. Davenport,"Davenport, Thomas H.",Jinho Kim,"=""142218725X""","=""9781422187258""",0,3.57,Harvard Business Review Press,Hardcover,229.0,2013.0,2013.0,,2019/05/03,to-read,to-read (#26),to-read,0,0,"['Business', 'Science', 'Nonfiction', 'Mathematics', 'Leadership', 'Economics', 'Academic']",,2019-05-03,Keeping Up with the Quants: Your Guide to Understanding and Using Analytics,Keeping Up with the Quants: Your Guide to Understanding and Using Analytics,"['May  3, 2019 – Shelved', 'May  3, 2019 – Shelved as: to-read']",2019-05-03,,,"['Business', 'Science', 'Nonfiction', 'Mathematics', 'Leadership', 'Economics', 'Academic']",1,0,"['Business', 'Science', 'Mathematics', 'Leadership', 'Economics', 'Academic']",,,2019,5
976,Deception Point,Dan Brown,"Brown, Dan",,"=""0671027387""","=""9780671027384""",5,3.74,Pocket Books,Mass Market Paperback,556.0,2002.0,2001.0,,2015/01/02,,,read,1,0,"['Fiction', 'Thriller', 'Mystery', 'Suspense', 'Adventure', 'Science Fiction', 'Novels', 'Action']",,2015-01-02,Deception Point,Deception Point,"['Finished Reading', 'January  2, 2015 – Shelved']",,,,"['Fiction', 'Thriller', 'Mystery', 'Suspense', 'Adventure', 'Science Fiction', 'Novels', 'Action']",0,1,"['Thriller', 'Mystery', 'Suspense', 'Adventure', 'Science Fiction', 'Novels', 'Action']",,,2015,1
39294666,"Bloody Brilliant Women: The Pioneers, Revolutionaries and Geniuses Your History Teacher Forgot to Mention",Cathy Newman,"Newman, Cathy",,"=""0008241716""","=""9780008241711""",0,3.83,William Collins,Hardcover,384.0,2018.0,,,2019/04/25,to-read,to-read (#25),to-read,0,0,"['Nonfiction', 'Feminism', 'History', 'Biography', 'Historical', 'Politics', 'Womens', 'Audiobook', 'Reference', 'European Literature']",,2019-04-25,"Bloody Brilliant Women: The Pioneers, Revolutionaries and Geniuses Your History Teacher Forgot to Mention","Bloody Brilliant Women: The Pioneers, Revolutionaries and Geniuses Your History Teacher Forgot to Mention","['April 25, 2019 – Shelved', 'April 25, 2019 – Shelved as: to-read']",2019-04-25,,,"['Nonfiction', 'Feminism', 'History', 'Biography', 'Historical', 'Politics', 'Womens', 'Audiobook', 'Reference', 'European Literature']",1,0,"['Feminism', 'History', 'Biography', 'Historical', 'Politics', 'Womens', 'Audiobook', 'Reference', 'European Literature']",,,2019,4
36491465,"The Final Six (The Final Six, #1)",Alexandra Monir,"Monir, Alexandra",,"=""0062658948""","=""9780062658944""",5,3.84,HarperTeen,Hardcover,338.0,2018.0,2018.0,2019/04/18,2018/04/29,,,read,1,0,"['Science Fiction', 'Young Adult', 'Space', 'Romance', 'Fiction', 'Fantasy', 'Audiobook', 'Science Fiction Fantasy']",2019-04-18,2018-04-29,The Final Six,The Final Six,"['April 29, 2018 – Shelved as: to-read', 'April 29, 2018 – Shelved', 'April 18, 2019 –  Started Reading', 'April 18, 2019 –  Finished Reading']",2018-04-29,2019-04-18,2019-04-18,"['Science Fiction', 'Young Adult', 'Space', 'Romance', 'Fiction', 'Fantasy', 'Audiobook', 'Science Fiction Fantasy']",0,1,"['Science Fiction', 'Young Adult', 'Space', 'Romance', 'Fantasy', 'Audiobook', 'Science Fiction Fantasy']",2019.0,4.0,2018,4
